Chi-Sui Maru,Unknown,Comedy,632,5.79,https://cdn.myanimelist.net/images/anime/3/87751.jpg
Gokyoudai Monogatari,Unknown,Comedy,618,0.0,https://cdn.myanimelist.net/images/anime/5/61397.jpg
Rose O'Neill Kewpie,TMS Entertainment,Comedy,448,0.0,https://cdn.myanimelist.net/images/anime/3/16995.jpg
Ehon Yose,Unknown,"Horror,Historical,Performing Arts,Kids",443,0.0,https://cdn.myanimelist.net/images/anime/3/67979.jpg
Panpaka Pants,DLE,"Comedy,Kids",439,0.0,https://cdn.myanimelist.net/images/anime/13/84744.jpg
Keshikasu-kun,Shogakukan Music & Digital Entertainment,"Comedy,Kids",346,0.0,https://cdn.myanimelist.net/images/anime/1129/142906.jpg
Kabushiki Kaisha Zoo,Unknown,"Comedy,Kids",281,0.0,https://cdn.myanimelist.net/images/anime/9/71660.jpg
Kokekkou-san,Unknown,Kids,257,0.0,https://cdn.myanimelist.net/images/anime/7/83583.jpg
Hello Cocomong,Unknown,"Music,Kids",254,0.0,https://cdn.myanimelist.net/images/anime/1687/93096.jpg
Ninja Tamamaru: Toukaidou Gojuusan-ji,Unknown,"Martial Arts,Kids",238,0.0,https://cdn.myanimelist.net/images/anime/7/84701.jpg
Kung Fu Gonglyong Suhodae,Unknown,"Fantasy,Martial Arts,Kids",161,0.0,https://cdn.myanimelist.net/images/anime/1435/114465.jpg
Shen Shou Jin Gang,Unknown,"Action,Sci-Fi,Mecha,Kids",148,0.0,https://cdn.myanimelist.net/images/anime/1084/106398.jpg
Xiangpi Ni Xiao Zhen,Unknown,Kids,144,0.0,https://cdn.myanimelist.net/images/anime/1969/115451.jpg
Jixiang Mao Keke,Unknown,"Fantasy,Kids",103,0.0,https://cdn.myanimelist.net/images/anime/1952/127889.jpg
Maiquan Keke Yuangu Da Maoxian,Unknown,"Adventure,Kids",98,0.0,https://cdn.myanimelist.net/images/anime/1206/128831.jpg
Waixingren Xiao Nano,Unknown,Kids,95,0.0,https://cdn.myanimelist.net/images/anime/1365/123801.jpg
Tai Hao Fuxi,Unknown,Kids,87,0.0,https://cdn.myanimelist.net/images/anime/1504/129738.jpg
Wageul-wageul Kokomom,Unknown,"Fantasy,Anthropomorphic,Kids",84,0.0,https://cdn.myanimelist.net/images/anime/1928/130279.jpg
Xiao Shu Ping Ping: Chengyu Dadian,Unknown,Kids,81,0.0,https://cdn.myanimelist.net/images/anime/1904/129816.jpg
Obetomo Gakuen,Unknown,"Slice of Life,School",73,0.0,https://cdn.myanimelist.net/images/anime/1384/138163.jpg
Robo to Shoujo (Kari),Unknown,"Action,Comedy,Sci-Fi,Mecha",2200,5.37,https://cdn.myanimelist.net/images/anime/3/34269.jpg
Kobe to Watashi,Unknown,"Comedy,Slice of Life",1500,4.55,https://cdn.myanimelist.net/images/anime/2/24755.jpg
Kihei Senki Legacies,Unknown,"Fantasy,Mecha",1200,4.39,https://cdn.myanimelist.net/images/anime/3/22628.jpg
Color Noise,Unknown,Avant Garde,1100,4.56,https://cdn.myanimelist.net/images/anime/1431/140825.jpg
Hipira-kun ONA,Sunrise,"Comedy,Fantasy,Supernatural,Vampire,Kids",1100,5.66,https://cdn.myanimelist.net/images/anime/11/59993.jpg
Susume! Gachimuchi Sankyoudai,TMS Entertainment,Comedy,569,4.8,https://cdn.myanimelist.net/images/anime/7/24815.jpg
Potecco Babies,Shin-Ei Animation,Comedy,539,4.97,https://cdn.myanimelist.net/images/anime/13/24824.jpg
Nanchatte!,Shin-Ei Animation,"Comedy,Parody",359,0.0,https://cdn.myanimelist.net/images/anime/7/24825.jpg
Yaiyai Mori no Comic,Unknown,"Comedy,Parody",263,0.0,https://cdn.myanimelist.net/images/anime/2/84256.jpg
Greedy Steady,Unknown,"Drama,Anthropomorphic",186,0.0,https://cdn.myanimelist.net/images/anime/1694/127249.jpg
Sockpuppet!,Unknown,"Comedy,Supernatural",84,0.0,https://cdn.myanimelist.net/images/anime/1689/139515.jpg
Kiss x Sis,feel.,"Comedy,Romance,Ecchi,Harem,School,Seinen",331000,6.82,https://cdn.myanimelist.net/images/anime/1966/121554.jpg
Black Lagoon: Roberta's Blood Trail,Madhouse,"Action,Adult Cast,Organized Crime,Seinen",301000,8.03,https://cdn.myanimelist.net/images/anime/8/75529.jpg
To LOVE-Ru OVA,Xebec,"Comedy,Sci-Fi,Ecchi,Harem,School,Shounen",178000,7.25,https://cdn.myanimelist.net/images/anime/2/17923.jpg
One Piece Film: Strong World Episode 0,Toei Animation,"Adventure,Fantasy,Shounen",86000,7.94,https://cdn.myanimelist.net/images/anime/1172/109469.jpg
Shakugan no Shana S,J.C.Staff,"Action,Drama,Fantasy,Romance,Mahou Shoujo,School",85000,7.35,https://cdn.myanimelist.net/images/anime/10/17680.jpg
xxxHOLiC Rou,Production I.G,"Drama,Mystery,Supernatural,Seinen",70000,8.21,https://cdn.myanimelist.net/images/anime/9/25080.jpg
Koisuru Boukun,PrimeTime,"Boys Love,Comedy,Erotica",69000,6.91,https://cdn.myanimelist.net/images/anime/8/26233.jpg
Seitokaichou ni Chuukoku,PrimeTime,"Boys Love,Comedy,Drama,Erotica,School",49000,6.91,https://cdn.myanimelist.net/images/anime/5/17008.jpg
"Kyou, Koi wo Hajimemasu",J.C.Staff,"Romance,School,Shoujo",34000,6.48,https://cdn.myanimelist.net/images/anime/4/37023.jpg
Nodame Cantabile Finale OVA,J.C.Staff,"Comedy,Romance,Adult Cast,Josei",30000,7.55,https://cdn.myanimelist.net/images/anime/13/22335.jpg
"""Bungaku Shoujo"" Memoire",Production I.G,"Drama,Romance,School",30000,7.3,https://cdn.myanimelist.net/images/anime/6/26770.jpg
Meitantei Conan OVA 10: Kid in Trap Island,TMS Entertainment,"Adventure,Comedy,Mystery,Detective,Shounen",19000,7.76,https://cdn.myanimelist.net/images/anime/7/23698.jpg
Fukubiki! Triangle: Miharu After,PoRO,Hentai,17000,7.01,https://cdn.myanimelist.net/images/anime/1124/103857.jpg
Hetalia Axis Powers Fan Disc,Studio Deen,"Comedy,Historical,Parody",14000,7.18,https://cdn.myanimelist.net/images/anime/7/27300.jpg
Gakuen Saimin Reido,Studio Eromatick,Hentai,13000,6.67,https://cdn.myanimelist.net/images/anime/1059/116357.jpg
Ojousama wa H ga Osuki: The Animation,T-Rex,Hentai,12000,7.13,https://cdn.myanimelist.net/images/anime/1434/116182.jpg
Meitantei Conan Magic File 4: Osaka Okonomiyaki Odyssey,Unknown,"Comedy,Mystery,Detective,Shounen",12000,7.48,https://cdn.myanimelist.net/images/anime/2/21912.jpg
Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Suzuki Mirano,Hentai,9800,6.54,https://cdn.myanimelist.net/images/anime/1399/119761.jpg
Yebisu Celebrities 1st,GARDEN LODGE,"Boys Love,Erotica",9600,5.89,https://cdn.myanimelist.net/images/anime/1695/132476.jpg
"Chi's Sweet Home: Chi to Kocchi, Deau.",Madhouse,"Comedy,Slice of Life,Pets,Seinen",7300,7.31,https://cdn.myanimelist.net/images/anime/6/80214.jpg
Super Street Fighter IV,Gonzo,"Action,Adventure",7300,6.33,https://cdn.myanimelist.net/images/anime/1345/141455.jpg
Hitoriga The Animation,"Cafe de Jeilhouse,Office Take Off",Hentai,6700,6.26,https://cdn.myanimelist.net/images/anime/10/26730.jpg
Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Suzuki Mirano,Hentai,6300,6.28,https://cdn.myanimelist.net/images/anime/1850/104172.jpg
Seitokaichou Hikaru,Studio Eromatick,Hentai,5800,6.13,https://cdn.myanimelist.net/images/anime/1557/112857.jpg
Mahou Shoujo Isuka,Studio 9 Maiami,"Hentai,Mahou Shoujo",5600,6.27,https://cdn.myanimelist.net/images/anime/1799/104261.jpg
Rei Zero,Anime Antenna Iinkai,Hentai,5100,6.19,https://cdn.myanimelist.net/images/anime/1517/116791.jpg
GA: Geijutsuka Art Design Class - Aozora ga Kakitai,AIC PLUS+,"Slice of Life,CGDCT,School,Visual Arts",5000,7.07,https://cdn.myanimelist.net/images/anime/6/16229.jpg
Inyouchuu Shoku: Ryoushokutou Taimaroku - Kanzenban,Anime Antenna Iinkai,"Fantasy,Horror,Supernatural,Hentai,Mythology",4800,6.02,https://cdn.myanimelist.net/images/anime/1618/104066.jpg
Newmanoid Cam: Cam Castin,Anime Antenna Iinkai,Hentai,4600,6.42,https://cdn.myanimelist.net/images/anime/1342/119749.jpg
Arbeit Shiyo!!,Studio Ten Carat,Hentai,4500,6.09,https://cdn.myanimelist.net/images/anime/1551/103815.jpg
Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,Schoolzone,Hentai,3700,6.12,https://cdn.myanimelist.net/images/anime/1100/116497.jpg
Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,SynergySP,"Action,Comedy,Supernatural,Shounen",3100,6.77,https://cdn.myanimelist.net/images/anime/12/25282.jpg
Peeping Life: The Perfect Emotion,Unknown,"Comedy,Slice of Life",874,5.36,https://cdn.myanimelist.net/images/anime/13/44185.jpg
Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,DLE,"Comedy,Parody",480,0.0,https://cdn.myanimelist.net/images/anime/2/74060.jpg
Peeban,GARDEN LODGE,Comedy,226,0.0,https://cdn.myanimelist.net/images/anime/5/81609.jpg
Gintama Movie 1: Shinyaku Benizakura-hen,Sunrise,"Action,Comedy,Sci-Fi,Historical,Parody,Samurai,Shounen",165000,8.53,https://cdn.myanimelist.net/images/anime/4/28803.jpg
Trigun: Badlands Rumble,Madhouse,"Action,Adventure,Sci-Fi,Adult Cast,Shounen",144000,7.92,https://cdn.myanimelist.net/images/anime/1930/116400.jpg
Break Blade Movie 1: Kakusei no Toki,"Production I.G,Xebec","Action,Fantasy,Adult Cast,Mecha,Military,Shounen",85000,7.64,https://cdn.myanimelist.net/images/anime/10/68079.jpg
"""Bungaku Shoujo"" Movie",Production I.G,"Drama,Mystery,Romance,School",69000,7.36,https://cdn.myanimelist.net/images/anime/8/81162.jpg
Break Blade Movie 2: Ketsubetsu no Michi,"Production I.G,Xebec","Action,Fantasy,Adult Cast,Mecha,Military,Shounen",62000,7.72,https://cdn.myanimelist.net/images/anime/2/68081.jpg
"Hetalia Axis Powers Movie: Paint it, White",Studio Deen,"Comedy,Historical,Parody",60000,7.06,https://cdn.myanimelist.net/images/anime/6/30761.jpg
Meitantei Conan Movie 14: Tenkuu no Lost Ship,Tokyo Movie Shinsha,"Action,Mystery,Detective,Shounen",58000,8.14,https://cdn.myanimelist.net/images/anime/7/22312.jpg
Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,Shin-Ei Animation,"Adventure,Comedy,Sci-Fi,Seinen",7100,7.55,https://cdn.myanimelist.net/images/anime/11/83770.jpg
Planzet,Unknown,"Action,Sci-Fi,Mecha",4100,5.53,https://cdn.myanimelist.net/images/anime/1592/112151.jpg
Junod,Studio Hibari,"Drama,Historical,Medical",1000,6.25,https://cdn.myanimelist.net/images/anime/9/26355.jpg
Youtai Nuhai Zai Shanghai,Unknown,"Historical,Kids",573,5.61,https://cdn.myanimelist.net/images/anime/1936/116512.jpg
Doraemon: Uchuu Fushigi Daitanken Planetarium,Unknown,"Adventure,Comedy,Sci-Fi,Space,Kids",521,0.0,https://cdn.myanimelist.net/images/anime/1225/132040.jpg
Mizuki Shigeru no Toono Monogatari,Toei Animation,"Adventure,Fantasy",407,0.0,https://cdn.myanimelist.net/images/anime/2/29423.jpg
Piercing I,Le-joy Animation Studio,Drama,384,0.0,https://cdn.myanimelist.net/images/anime/1774/96617.jpg
Chao Wa Zhanshi,Shanghai Hippo Animation,"Action,Sci-Fi,Mecha,Military,Space",305,0.0,https://cdn.myanimelist.net/images/anime/1720/93704.jpg
Hei Mao Jing Zhang (2010),Shanghai Animation Film Studio,"Action,Adventure,Comedy,Detective,Racing,Kids",200,0.0,https://cdn.myanimelist.net/images/anime/1368/108269.jpg
Keroro Gunsou Chou Rittai-ban: Hoshizora wo Torimodose! Taiyoukei Daitsuiseki de Arimasu!!,Unknown,"Comedy,Sci-Fi,Space,Kids",181,0.0,https://cdn.myanimelist.net/images/anime/1779/133094.jpg
Goyang-i Ibsog-eulo Ttwieodeulda,Brians Film,"Drama,Fantasy",147,0.0,https://cdn.myanimelist.net/images/anime/1953/120907.jpg
Xiao Pang Niu,Unknown,"Comedy,Fantasy",73,0.0,https://cdn.myanimelist.net/images/anime/1902/130889.jpg
Jianzhen da Heshang,Unknown,"Educational,Historical",70,0.0,https://cdn.myanimelist.net/images/anime/1391/133455.jpg
Fullmetal Alchemist: Brotherhood Specials,Bones,"Action,Adventure,Drama,Fantasy,Military,Shounen",160000,8.0,https://cdn.myanimelist.net/images/anime/1493/91571.jpg
Magic Kaito,TMS Entertainment,"Adventure,Comedy,Romance,Shounen",74000,7.78,https://cdn.myanimelist.net/images/anime/13/46095.jpg
Ichiban Ushiro no Daimaou Specials,Artland,"Comedy,Fantasy,Ecchi",52000,6.7,https://cdn.myanimelist.net/images/anime/3/80505.jpg
Baka to Test to Shoukanjuu Specials,SILVER LINK.,"Comedy,School",49000,7.27,https://cdn.myanimelist.net/images/anime/8/67315.jpg
Nodame Cantabile: Finale - Mine to Kiyora no Saikai,J.C.Staff,"Comedy,Romance,Adult Cast,Music,Josei",45000,7.8,https://cdn.myanimelist.net/images/anime/8/19590.jpg
11eyes: Momoiro Genmutan,Doga Kobo,"Action,Fantasy,Ecchi,Harem,Super Power",41000,6.02,https://cdn.myanimelist.net/images/anime/12/22784.jpg
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,Sunrise,"Supernatural,School",32000,6.82,https://cdn.myanimelist.net/images/anime/6/24108.jpg
So Ra No Wo To Specials,A-1 Pictures,"Sci-Fi,Slice of Life,CGDCT,Iyashikei,Military,Music",27000,7.53,https://cdn.myanimelist.net/images/anime/13/20884.jpg
Mayoi Neko Overrun! Specials,AIC,"Comedy,Ecchi",19000,6.66,https://cdn.myanimelist.net/images/anime/10/23635.jpg
Seikon no Qwaser Picture Drama,Hoods Entertainment,"Ecchi,Seinen",17000,5.95,https://cdn.myanimelist.net/images/anime/11/23859.jpg
Katekyou Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Artland,Comedy,17000,7.33,https://cdn.myanimelist.net/images/anime/8/25975.jpg
Ikkitousen: Xtreme Xecutor Specials,"Arms,TNK","Comedy,Ecchi,Seinen",15000,6.53,https://cdn.myanimelist.net/images/anime/10/22814.jpg
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash,Sunrise,"Supernatural,School",11000,5.53,https://cdn.myanimelist.net/images/anime/4/71045.jpg
Tennis no Oujisama: Pair Prince,Production I.G,"Comedy,Shounen",5700,7.19,https://cdn.myanimelist.net/images/anime/3/30020.jpg
Senkou no Night Raid Specials,A-1 Pictures,"Action,Historical,Military,Super Power",5600,6.83,https://cdn.myanimelist.net/images/anime/3/26157.jpg
11eyes Picture Drama,Doga Kobo,Comedy,5300,5.39,https://cdn.myanimelist.net/images/anime/6/54569.jpg
Senkou no Night Raid: Yogen,A-1 Pictures,"Action,Historical,Military,Super Power",4100,6.32,https://cdn.myanimelist.net/images/anime/2/24432.jpg
Hanamaru Youchien: Panda Neko Taisou,Gainax,"Comedy,Music,Seinen",3500,6.27,https://cdn.myanimelist.net/images/anime/11/44862.jpg
Soukou Kijo Iris Special,Anime Antenna Iinkai,"Supernatural,Hentai",3000,6.11,https://cdn.myanimelist.net/images/anime/1046/119790.jpg
Senjou no Valkyria Special,A-1 Pictures,Comedy,1600,5.42,https://cdn.myanimelist.net/images/anime/1385/92975.jpg
SOS TV Walpurgis Night Fever Episode 0,Unknown,"Comedy,Sci-Fi",1100,5.29,https://cdn.myanimelist.net/images/anime/9/24007.jpg
Kaitou Reinya Pilot,Stingray,Comedy,944,5.18,https://cdn.myanimelist.net/images/anime/10/49277.jpg
Peeping Life: The Perfect Emotion Special,Unknown,"Comedy,Slice of Life",666,5.26,https://cdn.myanimelist.net/images/anime/2/45821.jpg
Shoko Nakagawa Prism Tour Special,Sunrise,Music,647,5.69,https://cdn.myanimelist.net/images/anime/12/63733.jpg
Senjutsu Choukoukaku Orion,Studio 4°C,"Action,Adventure,Comedy,Fantasy,Sci-Fi",609,0.0,https://cdn.myanimelist.net/images/anime/9/24812.jpg
Crayon Shin-chan Specials,Shin-Ei Animation,"Comedy,Ecchi,School,Seinen",603,0.0,https://cdn.myanimelist.net/images/anime/1474/107403.jpg
Tsuzuki wo Kangaeru Monogatari,Unknown,Drama,317,0.0,https://cdn.myanimelist.net/images/anime/2/78363.jpg
Highschool of the Dead,Madhouse,"Action,Horror,Supernatural,Suspense,Ecchi,Gore,Survival,Shounen",1500000,7.07,https://cdn.myanimelist.net/images/anime/11/78311.jpg
Shiki,Daume,"Horror,Mystery,Supernatural,Suspense,Gore,Psychological,Vampire,Shounen",603000,7.73,https://cdn.myanimelist.net/images/anime/1531/119165.jpg
Kuroshitsuji II,A-1 Pictures,"Action,Comedy,Fantasy,Historical,Mythology,Shounen",569000,7.14,https://cdn.myanimelist.net/images/anime/4/50499.jpg
Seitokai Yakuindomo,GoHands,"Comedy,Gag Humor,School,Shounen",495000,7.55,https://cdn.myanimelist.net/images/anime/4/75550.jpg
Amagami SS,AIC,"Romance,Harem,School",382000,7.29,https://cdn.myanimelist.net/images/anime/10/78699.jpg
Densetsu no Yuusha no Densetsu,Zexcs,"Action,Adventure,Fantasy,Military",303000,7.51,https://cdn.myanimelist.net/images/anime/8/73651.jpg
Ookami-san to Shichinin no Nakama-tachi,J.C.Staff,"Comedy,Romance,Parody",278000,7.17,https://cdn.myanimelist.net/images/anime/9/75240.jpg
Nurarihyon no Mago,Studio Deen,"Action,Supernatural,Mythology,Shounen",274000,7.61,https://cdn.myanimelist.net/images/anime/9/75631.jpg
Sekirei: Pure Engagement,Seven Arcs,"Action,Comedy,Ecchi,Harem,Super Power,Seinen",243000,7.27,https://cdn.myanimelist.net/images/anime/10/75178.jpg
Asobi ni Iku yo!,AIC PLUS+,"Comedy,Romance,Sci-Fi,Ecchi,Harem",202000,6.58,https://cdn.myanimelist.net/images/anime/7/75583.jpg
Mitsudomoe,Bridge,"Comedy,Gag Humor,School,Shounen",109000,7.54,https://cdn.myanimelist.net/images/anime/12/53947.jpg
Seikimatsu Occult Gakuin,A-1 Pictures,"Comedy,Mystery,Sci-Fi,Supernatural,School,Time Travel",105000,7.06,https://cdn.myanimelist.net/images/anime/5/75257.jpg
Strike Witches 2,AIC Spirits,"Action,Sci-Fi,Ecchi,Military",84000,7.32,https://cdn.myanimelist.net/images/anime/13/25477.jpg
Sengoku Basara Ni,Production I.G,"Action,Fantasy,Historical,Martial Arts,Samurai,Super Power",71000,7.52,https://cdn.myanimelist.net/images/anime/6/80999.jpg
Digimon Xros Wars,Toei Animation,"Action,Adventure,Comedy,Fantasy,Isekai",51000,6.71,https://cdn.myanimelist.net/images/anime/7/24495.jpg
Shukufuku no Campanella,AIC,"Adventure,Fantasy,Harem",32000,6.35,https://cdn.myanimelist.net/images/anime/3/75556.jpg
Scan2Go,SynergySP,"Sci-Fi,Racing,Space,Strategy Game,Kids",3500,6.13,https://cdn.myanimelist.net/images/anime/1544/100121.jpg
Tono to Issho: Ippunkan Gekijou,Gathering,"Comedy,Samurai,Seinen",3500,6.17,https://cdn.myanimelist.net/images/anime/9/24947.jpg
Stitch!: Zutto Saikou no Tomodachi,Shin-Ei Animation,"Adventure,Comedy,Kids",2500,6.04,https://cdn.myanimelist.net/images/anime/1878/100543.jpg
Chao Zhi Neng Zu Qiu,Puzzle Animation Studio Limited,"Comedy,Sports,Team Sports",2100,6.43,https://cdn.myanimelist.net/images/anime/1021/91274.jpg
Kuruneko 2nd Season,DAX Production,"Comedy,Slice of Life,Pets",1600,6.99,https://cdn.myanimelist.net/images/anime/13/24952.jpg
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,DLE,"Action,Comedy",1400,5.94,https://cdn.myanimelist.net/images/anime/9/25713.jpg
Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,Unknown,"Comedy,Horror,Supernatural,School",1100,6.4,https://cdn.myanimelist.net/images/anime/6/26414.jpg
Kkoma Bus Tayo,Unknown,"Racing,Kids",487,5.74,https://cdn.myanimelist.net/images/anime/1580/93262.jpg
Shuimu Juchang Xi You Ji,Unknown,"Fantasy,Kids",146,0.0,https://cdn.myanimelist.net/images/anime/1322/115215.jpg
Tantan Xiao Dongyuan,Unknown,Kids,137,0.0,https://cdn.myanimelist.net/images/anime/1051/115318.jpg
Kuaile Tuo Mo Ta,Unknown,"Comedy,Slice of Life,Kids",135,0.0,https://cdn.myanimelist.net/images/anime/1952/115225.jpg
Nae Chingu Haechi,Unknown,"Fantasy,Kids",98,0.0,https://cdn.myanimelist.net/images/anime/1883/126975.jpg
Xiayi Xiao Qingtian,Unknown,"Adventure,Historical,Kids",93,0.0,https://cdn.myanimelist.net/images/anime/1856/127296.jpg
Shenqi Xiaozi: Mike Yu Xiao Buji,Unknown,"Fantasy,Kids",88,0.0,https://cdn.myanimelist.net/images/anime/1098/128645.jpg
Xianggu Teqin Dui: Huluobo Ruqin,Unknown,"Anthropomorphic,Kids",76,0.0,https://cdn.myanimelist.net/images/anime/1290/131007.jpg
Naruto: Shippuuden,Pierrot,"Action,Adventure,Fantasy,Martial Arts,Shounen",2500000,8.27,https://cdn.myanimelist.net/images/anime/1565/111305.jpg
One Piece,Toei Animation,"Action,Adventure,Fantasy,Shounen",2400000,8.72,https://cdn.myanimelist.net/images/anime/1244/138851.jpg
Bleach,Pierrot,"Action,Adventure,Fantasy,Shounen",2000000,7.94,https://cdn.myanimelist.net/images/anime/3/40451.jpg
Fairy Tail,"A-1 Pictures,Satelight","Action,Adventure,Fantasy,Shounen",1700000,7.57,https://cdn.myanimelist.net/images/anime/5/18179.jpg
Kaichou wa Maid-sama!,J.C.Staff,"Comedy,Romance,School,Shoujo",1300000,8.0,https://cdn.myanimelist.net/images/anime/6/25254.jpg
K-On!!,Kyoto Animation,"Award Winning,Comedy,CGDCT,Music,School",698000,8.17,https://cdn.myanimelist.net/images/anime/12/76121.jpg
Katanagatari,White Fox,"Action,Adventure,Romance,Historical,Martial Arts",563000,8.31,https://cdn.myanimelist.net/images/anime/1112/119225.jpg
Katekyou Hitman Reborn!,Artland,"Action,Comedy,Organized Crime,Super Power,Shounen",558000,8.13,https://cdn.myanimelist.net/images/anime/1531/142751.jpg
Rainbow: Nisha Rokubou no Shichinin,Madhouse,"Drama,Suspense,Delinquents,Historical,Seinen",397000,8.47,https://cdn.myanimelist.net/images/anime/9/72697.jpg
Dragon Ball Kai,Toei Animation,"Action,Adventure,Comedy,Fantasy,Martial Arts,Super Power,Shounen",393000,7.75,https://cdn.myanimelist.net/images/anime/1102/133990.jpg
Meitantei Conan,TMS Entertainment,"Adventure,Comedy,Mystery,Detective,Shounen",350000,8.18,https://cdn.myanimelist.net/images/anime/7/75199.jpg
Inazuma Eleven,OLM,"Sports,Super Power,Team Sports",217000,7.72,https://cdn.myanimelist.net/images/anime/1854/94704.jpg
Pokemon Diamond & Pearl,OLM,"Action,Adventure,Comedy,Fantasy,Kids",149000,7.3,https://cdn.myanimelist.net/images/anime/1425/142699.jpg
Uragiri wa Boku no Namae wo Shitteiru,J.C.Staff,"Adventure,Boys Love,Drama,Fantasy,Reincarnation,Shoujo",101000,7.22,https://cdn.myanimelist.net/images/anime/1639/120408.jpg
Crayon Shin-chan,Shin-Ei Animation,"Comedy,Ecchi,School,Seinen",84000,7.8,https://cdn.myanimelist.net/images/anime/10/59897.jpg
Yume-iro Pâtissière,Studio Hibari,"Gourmet,School,Shoujo",83000,7.87,https://cdn.myanimelist.net/images/anime/1076/134431.jpg
Keroro Gunsou,Sunrise,"Comedy,Sci-Fi,Parody,Shounen",78000,7.73,https://cdn.myanimelist.net/images/anime/1121/117792.jpg
Giant Killing,Studio Deen,"Drama,Sports,Team Sports,Seinen",71000,7.55,https://cdn.myanimelist.net/images/anime/13/30191.jpg
Bakugan Battle Brawlers: New Vestroia,TMS Entertainment,"Adventure,Fantasy,Strategy Game",68000,6.57,https://cdn.myanimelist.net/images/anime/1894/133816.jpg
Major S6,SynergySP,"Sports,Team Sports,Shounen",63000,8.33,https://cdn.myanimelist.net/images/anime/2/75216.jpg
Metal Fight Beyblade: Baku,SynergySP,"Adventure,Comedy,Sports,Kids",55000,7.02,https://cdn.myanimelist.net/images/anime/1216/129561.jpg
Heroman,Bones,"Action,Sci-Fi,Mecha,Super Power",42000,6.86,https://cdn.myanimelist.net/images/anime/10/23841.jpg
Heartcatch Precure!,Toei Animation,"Action,Comedy,Fantasy,Mahou Shoujo",33000,7.98,https://cdn.myanimelist.net/images/anime/2/25915.jpg
Doraemon (2005),Shin-Ei Animation,"Comedy,Sci-Fi,Anthropomorphic,Kids,Shounen",20000,7.73,https://cdn.myanimelist.net/images/anime/6/23935.jpg
Hime Chen! Otogi Chikku Idol Lilpri,TMS Entertainment,"Fantasy,Mahou Shoujo",11000,7.19,https://cdn.myanimelist.net/images/anime/3/22007.jpg
Anyamal Tantei Kiruminzoo,Satelight,Comedy,9100,7.41,https://cdn.myanimelist.net/images/anime/8/74070.jpg
Sazae-san,Eiken,"Comedy,Slice of Life",8400,6.14,https://cdn.myanimelist.net/images/anime/1008/98996.jpg
Nintama Rantarou,Ajia-do,"Comedy,Kids",7600,7.1,https://cdn.myanimelist.net/images/anime/6/74028.jpg
Chibi Maruko-chan (1995),Nippon Animation,"Comedy,School,Shoujo",6200,7.43,https://cdn.myanimelist.net/images/anime/1108/100604.jpg
SD Gundam Sangokuden Brave Battle Warriors,Sunrise,"Action,Historical,Mecha",5200,6.67,https://cdn.myanimelist.net/images/anime/6/21471.jpg
Sore Ike! Anpanman,TMS Entertainment,"Comedy,Fantasy,Kids",4400,7.12,https://cdn.myanimelist.net/images/anime/1902/111797.jpg
Battle Spirits: Shounen Gekiha Dan,Sunrise,"Adventure,Isekai,Military,Strategy Game",4200,7.27,https://cdn.myanimelist.net/images/anime/1029/132256.jpg
Gokujou!! Mecha Mote Iinchou Second Collection,Shogakukan Music & Digital Entertainment,"Comedy,Romance,School,Shoujo",3200,6.58,https://cdn.myanimelist.net/images/anime/5/23149.jpg
Mainichi Kaasan,"Dongwoo A&E,Gallop,TYO Animations","Comedy,Slice of Life,Childcare",3200,7.24,https://cdn.myanimelist.net/images/anime/4/70931.jpg
Saikyou Bushouden: Sangoku Engi,"Beijing Huihuang Animation Company,Future Planet",Historical,2800,6.76,https://cdn.myanimelist.net/images/anime/1156/126909.jpg
Cookin' Idol Ai! Mai! Main!,Studio Deen,"Comedy,Gourmet,Kids",2700,7.25,https://cdn.myanimelist.net/images/anime/13/73550.jpg
Duel Masters Cross Shock,Shogakukan Music & Digital Entertainment,"Action,Adventure,Comedy,Fantasy,Strategy Game,Kids",2200,6.14,https://cdn.myanimelist.net/images/anime/1053/105191.jpg
Ojarumaru,Gallop,"Adventure,Award Winning,Comedy,Fantasy,Kids",2100,6.4,https://cdn.myanimelist.net/images/anime/1839/132018.jpg
Tamagotchi!,OLM Digital,"Comedy,Kids",1900,7.15,https://cdn.myanimelist.net/images/anime/13/17624.jpg
Marie & Gali ver. 2.0,Toei Animation,"Comedy,Educational",1300,6.13,https://cdn.myanimelist.net/images/anime/6/26702.jpg
Oyako Club,Eiken,"Comedy,Slice of Life",1100,5.52,https://cdn.myanimelist.net/images/anime/8/34817.jpg
Hanakappa,"OLM,Xebec","Comedy,Kids",948,6.05,https://cdn.myanimelist.net/images/anime/1105/90503.jpg
